"Fecha_de_reporte","Codigo_pais","Paises","Region","Casos_nuevos","Casos_acumulados","defunciones_nuevas","defunciones_acumuladas"
"2020-01-03","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-04","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-05","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-06","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-07","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-08","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-09","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-10","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-11","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-12","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-13","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-14","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-15","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-16","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-17","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-18","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-19","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-20","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-21","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-22","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-23","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-24","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-25","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-26","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-27","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-28","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-29","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-30","BD","Bangladesh","SEARO",0,0,0,0
"2020-01-31","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-01","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-02","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-03","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-04","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-05","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-06","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-07","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-08","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-09","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-10","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-11","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-12","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-13","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-14","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-15","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-16","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-17","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-18","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-19","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-20","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-21","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-22","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-23","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-24","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-25","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-26","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-27","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-28","BD","Bangladesh","SEARO",0,0,0,0
"2020-02-29","BD","Bangladesh","SEARO",0,0,0,0
"2020-03-01","BD","Bangladesh","SEARO",0,0,0,0
"2020-03-02","BD","Bangladesh","SEARO",0,0,0,0
"2020-03-03","BD","Bangladesh","SEARO",0,0,0,0
"2020-03-04","BD","Bangladesh","SEARO",0,0,0,0
"2020-03-05","BD","Bangladesh","SEARO",0,0,0,0
"2020-03-06","BD","Bangladesh","SEARO",0,0,0,0
"2020-03-07","BD","Bangladesh","SEARO",0,0,0,0
"2020-03-08","BD","Bangladesh","SEARO",7,7,0,0
"2020-03-09","BD","Bangladesh","SEARO",0,7,0,0
"2020-03-10","BD","Bangladesh","SEARO",0,7,0,0
"2020-03-11","BD","Bangladesh","SEARO",0,7,0,0
"2020-03-12","BD","Bangladesh","SEARO",0,7,0,0
"2020-03-13","BD","Bangladesh","SEARO",0,7,0,0
"2020-03-14","BD","Bangladesh","SEARO",0,7,0,0
"2020-03-15","BD","Bangladesh","SEARO",0,7,0,0
"2020-03-16","BD","Bangladesh","SEARO",5,12,0,0
"2020-03-17","BD","Bangladesh","SEARO",0,12,0,0
"2020-03-18","BD","Bangladesh","SEARO",2,14,0,0
"2020-03-19","BD","Bangladesh","SEARO",3,17,1,1
"2020-03-20","BD","Bangladesh","SEARO",0,17,0,1
"2020-03-21","BD","Bangladesh","SEARO",7,24,1,2
"2020-03-22","BD","Bangladesh","SEARO",0,24,0,2
"2020-03-23","BD","Bangladesh","SEARO",3,27,0,2
"2020-03-24","BD","Bangladesh","SEARO",12,39,2,4
"2020-03-25","BD","Bangladesh","SEARO",0,39,0,4
"2020-03-26","BD","Bangladesh","SEARO",5,44,1,5
"2020-03-27","BD","Bangladesh","SEARO",4,48,0,5
"2020-03-28","BD","Bangladesh","SEARO",0,48,0,5
"2020-03-29","BD","Bangladesh","SEARO",0,48,0,5
"2020-03-30","BD","Bangladesh","SEARO",1,49,0,5
"2020-03-31","BD","Bangladesh","SEARO",0,49,0,5
"2020-04-01","BD","Bangladesh","SEARO",5,54,1,6
"2020-04-02","BD","Bangladesh","SEARO",2,56,0,6
"2020-04-03","BD","Bangladesh","SEARO",5,61,0,6
"2020-04-04","BD","Bangladesh","SEARO",9,70,2,8
"2020-04-05","BD","Bangladesh","SEARO",18,88,0,8
"2020-04-06","BD","Bangladesh","SEARO",35,123,4,12
"2020-04-07","BD","Bangladesh","SEARO",41,164,5,17
"2020-04-08","BD","Bangladesh","SEARO",54,218,3,20
"2020-04-09","BD","Bangladesh","SEARO",112,330,1,21
"2020-04-10","BD","Bangladesh","SEARO",94,424,6,27
"2020-04-11","BD","Bangladesh","SEARO",58,482,3,30
"2020-04-12","BD","Bangladesh","SEARO",139,621,4,34
"2020-04-13","BD","Bangladesh","SEARO",182,803,5,39
"2020-04-14","BD","Bangladesh","SEARO",209,1012,7,46
"2020-04-15","BD","Bangladesh","SEARO",219,1231,4,50
"2020-04-16","BD","Bangladesh","SEARO",341,1572,10,60
"2020-04-17","BD","Bangladesh","SEARO",266,1838,15,75
"2020-04-18","BD","Bangladesh","SEARO",306,2144,9,84
"2020-04-19","BD","Bangladesh","SEARO",312,2456,7,91
"2020-04-20","BD","Bangladesh","SEARO",492,2948,10,101
"2020-04-21","BD","Bangladesh","SEARO",434,3382,9,110
"2020-04-22","BD","Bangladesh","SEARO",390,3772,10,120
"2020-04-23","BD","Bangladesh","SEARO",414,4186,7,127
"2020-04-24","BD","Bangladesh","SEARO",503,4689,4,131
"2020-04-25","BD","Bangladesh","SEARO",309,4998,9,140
"2020-04-26","BD","Bangladesh","SEARO",418,5416,5,145
"2020-04-27","BD","Bangladesh","SEARO",497,5913,7,152
"2020-04-28","BD","Bangladesh","SEARO",549,6462,3,155
"2020-04-29","BD","Bangladesh","SEARO",641,7103,8,163
"2020-04-30","BD","Bangladesh","SEARO",564,7667,5,168
"2020-05-01","BD","Bangladesh","SEARO",571,8238,2,170
"2020-05-02","BD","Bangladesh","SEARO",552,8790,5,175
"2020-05-03","BD","Bangladesh","SEARO",665,9455,2,177
"2020-05-04","BD","Bangladesh","SEARO",688,10143,5,182
"2020-05-05","BD","Bangladesh","SEARO",786,10929,1,183
"2020-05-06","BD","Bangladesh","SEARO",790,11719,3,186
"2020-05-07","BD","Bangladesh","SEARO",706,12425,0,186
"2020-05-08","BD","Bangladesh","SEARO",709,13134,20,206
"2020-05-09","BD","Bangladesh","SEARO",636,13770,8,214
"2020-05-10","BD","Bangladesh","SEARO",887,14657,14,228
"2020-05-11","BD","Bangladesh","SEARO",1034,15691,11,239
"2020-05-12","BD","Bangladesh","SEARO",969,16660,11,250
"2020-05-13","BD","Bangladesh","SEARO",1162,17822,19,269
"2020-05-14","BD","Bangladesh","SEARO",1041,18863,14,283
"2020-05-15","BD","Bangladesh","SEARO",1202,20065,15,298
"2020-05-16","BD","Bangladesh","SEARO",930,20995,16,314
"2020-05-17","BD","Bangladesh","SEARO",0,20995,0,314
"2020-05-18","BD","Bangladesh","SEARO",2875,23870,35,349
"2020-05-19","BD","Bangladesh","SEARO",1251,25121,21,370
"2020-05-20","BD","Bangladesh","SEARO",1617,26738,16,386
"2020-05-21","BD","Bangladesh","SEARO",1773,28511,22,408
"2020-05-22","BD","Bangladesh","SEARO",1694,30205,24,432
"2020-05-23","BD","Bangladesh","SEARO",1873,32078,20,452
"2020-05-24","BD","Bangladesh","SEARO",1532,33610,28,480
"2020-05-25","BD","Bangladesh","SEARO",1975,35585,21,501
"2020-05-26","BD","Bangladesh","SEARO",1166,36751,21,522
"2020-05-27","BD","Bangladesh","SEARO",1541,38292,22,544
"2020-05-28","BD","Bangladesh","SEARO",2029,40321,15,559
"2020-05-29","BD","Bangladesh","SEARO",2523,42844,23,582
"2020-05-30","BD","Bangladesh","SEARO",1764,44608,28,610
"2020-05-31","BD","Bangladesh","SEARO",2545,47153,40,650
"2020-06-01","BD","Bangladesh","SEARO",0,47153,0,650
"2020-06-02","BD","Bangladesh","SEARO",2381,49534,22,672
"2020-06-03","BD","Bangladesh","SEARO",2911,52445,37,709
"2020-06-04","BD","Bangladesh","SEARO",2695,55140,37,746
"2020-06-05","BD","Bangladesh","SEARO",2423,57563,35,781
"2020-06-06","BD","Bangladesh","SEARO",2828,60391,30,811
"2020-06-07","BD","Bangladesh","SEARO",2635,63026,35,846
"2020-06-08","BD","Bangladesh","SEARO",2743,65769,42,888
"2020-06-09","BD","Bangladesh","SEARO",2735,68504,42,930
"2020-06-10","BD","Bangladesh","SEARO",3171,71675,45,975
"2020-06-11","BD","Bangladesh","SEARO",3190,74865,37,1012
"2020-06-12","BD","Bangladesh","SEARO",3187,78052,37,1049
"2020-06-13","BD","Bangladesh","SEARO",3471,81523,46,1095
"2020-06-14","BD","Bangladesh","SEARO",2856,84379,44,1139
"2020-06-15","BD","Bangladesh","SEARO",3141,87520,32,1171
"2020-06-16","BD","Bangladesh","SEARO",3099,90619,38,1209
"2020-06-17","BD","Bangladesh","SEARO",3862,94481,53,1262
"2020-06-18","BD","Bangladesh","SEARO",4008,98489,43,1305
"2020-06-19","BD","Bangladesh","SEARO",3803,102292,38,1343
"2020-06-20","BD","Bangladesh","SEARO",3243,105535,45,1388
"2020-06-21","BD","Bangladesh","SEARO",3240,108775,37,1425
"2020-06-22","BD","Bangladesh","SEARO",3531,112306,39,1464
"2020-06-23","BD","Bangladesh","SEARO",3480,115786,38,1502
"2020-06-24","BD","Bangladesh","SEARO",3412,119198,43,1545
"2020-06-25","BD","Bangladesh","SEARO",3462,122660,37,1582
"2020-06-26","BD","Bangladesh","SEARO",3946,126606,39,1621
"2020-06-27","BD","Bangladesh","SEARO",3868,130474,40,1661
"2020-06-28","BD","Bangladesh","SEARO",3504,133978,34,1695
"2020-06-29","BD","Bangladesh","SEARO",3809,137787,43,1738
"2020-06-30","BD","Bangladesh","SEARO",4014,141801,45,1783
"2020-07-01","BD","Bangladesh","SEARO",3682,145483,64,1847
"2020-07-02","BD","Bangladesh","SEARO",3775,149258,41,1888
"2020-07-03","BD","Bangladesh","SEARO",4019,153277,38,1926
"2020-07-04","BD","Bangladesh","SEARO",3114,156391,42,1968
"2020-07-05","BD","Bangladesh","SEARO",3288,159679,29,1997
"2020-07-06","BD","Bangladesh","SEARO",2738,162417,55,2052
"2020-07-07","BD","Bangladesh","SEARO",3201,165618,44,2096
"2020-07-08","BD","Bangladesh","SEARO",3027,168645,55,2151
"2020-07-09","BD","Bangladesh","SEARO",3489,172134,46,2197
"2020-07-10","BD","Bangladesh","SEARO",3360,175494,41,2238
"2020-07-11","BD","Bangladesh","SEARO",2949,178443,37,2275
"2020-07-12","BD","Bangladesh","SEARO",2686,181129,30,2305
"2020-07-13","BD","Bangladesh","SEARO",2666,183795,47,2352
"2020-07-14","BD","Bangladesh","SEARO",3099,186894,39,2391
"2020-07-15","BD","Bangladesh","SEARO",3163,190057,33,2424
"2020-07-16","BD","Bangladesh","SEARO",3533,193590,33,2457
"2020-07-17","BD","Bangladesh","SEARO",2733,196323,39,2496
"2020-07-18","BD","Bangladesh","SEARO",3034,199357,51,2547
"2020-07-19","BD","Bangladesh","SEARO",2709,202066,34,2581
"2020-07-20","BD","Bangladesh","SEARO",2459,204525,37,2618
"2020-07-21","BD","Bangladesh","SEARO",2928,207453,50,2668
"2020-07-22","BD","Bangladesh","SEARO",3057,210510,41,2709
"2020-07-23","BD","Bangladesh","SEARO",2744,213254,42,2751
"2020-07-24","BD","Bangladesh","SEARO",2856,216110,50,2801
"2020-07-25","BD","Bangladesh","SEARO",2548,218658,35,2836
"2020-07-26","BD","Bangladesh","SEARO",2520,221178,38,2874
"2020-07-27","BD","Bangladesh","SEARO",2275,223453,54,2928
"2020-07-28","BD","Bangladesh","SEARO",2772,226225,37,2965
"2020-07-29","BD","Bangladesh","SEARO",2960,229185,35,3000
"2020-07-30","BD","Bangladesh","SEARO",3009,232194,35,3035
"2020-07-31","BD","Bangladesh","SEARO",2695,234889,48,3083
"2020-08-01","BD","Bangladesh","SEARO",2772,237661,28,3111
"2020-08-02","BD","Bangladesh","SEARO",2199,239860,21,3132
"2020-08-03","BD","Bangladesh","SEARO",886,240746,22,3154
"2020-08-04","BD","Bangladesh","SEARO",1356,242102,30,3184
"2020-08-05","BD","Bangladesh","SEARO",1918,244020,50,3234
"2020-08-06","BD","Bangladesh","SEARO",2654,246674,33,3267
"2020-08-07","BD","Bangladesh","SEARO",2977,249651,39,3306
"2020-08-08","BD","Bangladesh","SEARO",2851,252502,27,3333
"2020-08-09","BD","Bangladesh","SEARO",2611,255113,32,3365
"2020-08-10","BD","Bangladesh","SEARO",2487,257600,34,3399
"2020-08-11","BD","Bangladesh","SEARO",2907,260507,39,3438
"2020-08-12","BD","Bangladesh","SEARO",2996,263503,33,3471
"2020-08-13","BD","Bangladesh","SEARO",2995,266498,42,3513
"2020-08-14","BD","Bangladesh","SEARO",2617,269115,44,3557
"2020-08-15","BD","Bangladesh","SEARO",2766,271881,34,3591
"2020-08-16","BD","Bangladesh","SEARO",2644,274525,34,3625
"2020-08-17","BD","Bangladesh","SEARO",2024,276549,32,3657
"2020-08-18","BD","Bangladesh","SEARO",2595,279144,37,3694
"2020-08-19","BD","Bangladesh","SEARO",3200,282344,46,3740
"2020-08-20","BD","Bangladesh","SEARO",2747,285091,41,3781
"2020-08-21","BD","Bangladesh","SEARO",2868,287959,41,3822
"2020-08-22","BD","Bangladesh","SEARO",2401,290360,39,3861
"2020-08-23","BD","Bangladesh","SEARO",2265,292625,46,3907
"2020-08-24","BD","Bangladesh","SEARO",1973,294598,34,3941
"2020-08-25","BD","Bangladesh","SEARO",2485,297083,42,3983
"2020-08-26","BD","Bangladesh","SEARO",2545,299628,45,4028
"2020-08-27","BD","Bangladesh","SEARO",2519,302147,54,4082
"2020-08-28","BD","Bangladesh","SEARO",2436,304583,45,4127
"2020-08-29","BD","Bangladesh","SEARO",2211,306794,47,4174
"2020-08-30","BD","Bangladesh","SEARO",2131,308925,32,4206
"2020-08-31","BD","Bangladesh","SEARO",1897,310822,42,4248
"2020-09-01","BD","Bangladesh","SEARO",2174,312996,33,4281
"2020-09-02","BD","Bangladesh","SEARO",1950,314946,35,4316
"2020-09-03","BD","Bangladesh","SEARO",2582,317528,35,4351
"2020-09-04","BD","Bangladesh","SEARO",2158,319686,32,4383
"2020-09-05","BD","Bangladesh","SEARO",1929,321615,29,4412
"2020-09-06","BD","Bangladesh","SEARO",1950,323565,35,4447
"2020-09-07","BD","Bangladesh","SEARO",1592,325157,32,4479
"2020-09-08","BD","Bangladesh","SEARO",2202,327359,37,4516
"2020-09-09","BD","Bangladesh","SEARO",1892,329251,36,4552
"2020-09-10","BD","Bangladesh","SEARO",1827,331078,41,4593
"2020-09-11","BD","Bangladesh","SEARO",1892,332970,41,4634
"2020-09-12","BD","Bangladesh","SEARO",1792,334762,34,4668
"2020-09-13","BD","Bangladesh","SEARO",1282,336044,34,4702
"2020-09-14","BD","Bangladesh","SEARO",1476,337520,31,4733
"2020-09-15","BD","Bangladesh","SEARO",1812,339332,26,4759
"2020-09-16","BD","Bangladesh","SEARO",1724,341056,43,4802
"2020-09-17","BD","Bangladesh","SEARO",1615,342671,21,4823
"2020-09-18","BD","Bangladesh","SEARO",1593,344264,36,4859
"2020-09-19","BD","Bangladesh","SEARO",1541,345805,22,4881
"2020-09-20","BD","Bangladesh","SEARO",1567,347372,32,4913
"2020-09-21","BD","Bangladesh","SEARO",1544,348916,26,4939
"2020-09-22","BD","Bangladesh","SEARO",1705,350621,40,4979
"2020-09-23","BD","Bangladesh","SEARO",1557,352178,28,5007
"2020-09-24","BD","Bangladesh","SEARO",1666,353844,37,5044
"2020-09-25","BD","Bangladesh","SEARO",1540,355384,28,5072
"2020-09-26","BD","Bangladesh","SEARO",1383,356767,21,5093
"2020-09-27","BD","Bangladesh","SEARO",1106,357873,36,5129
"2020-09-28","BD","Bangladesh","SEARO",1275,359148,32,5161
"2020-09-29","BD","Bangladesh","SEARO",1407,360555,32,5193
"2020-09-30","BD","Bangladesh","SEARO",1488,362043,26,5219
"2020-10-01","BD","Bangladesh","SEARO",1436,363479,32,5251
"2020-10-02","BD","Bangladesh","SEARO",1508,364987,21,5272
"2020-10-03","BD","Bangladesh","SEARO",1396,366383,33,5305
"2020-10-04","BD","Bangladesh","SEARO",1182,367565,20,5325
"2020-10-05","BD","Bangladesh","SEARO",1125,368690,23,5348
"2020-10-06","BD","Bangladesh","SEARO",1442,370132,27,5375
"2020-10-07","BD","Bangladesh","SEARO",1499,371631,30,5405
"2020-10-08","BD","Bangladesh","SEARO",1520,373151,35,5440
"2020-10-09","BD","Bangladesh","SEARO",1441,374592,20,5460
"2020-10-10","BD","Bangladesh","SEARO",1278,375870,17,5477
"2020-10-11","BD","Bangladesh","SEARO",1203,377073,23,5500
"2020-10-12","BD","Bangladesh","SEARO",1193,378266,24,5524
"2020-10-13","BD","Bangladesh","SEARO",1472,379738,31,5555
"2020-10-14","BD","Bangladesh","SEARO",1537,381275,22,5577
"2020-10-15","BD","Bangladesh","SEARO",1684,382959,16,5593
"2020-10-16","BD","Bangladesh","SEARO",1600,384559,15,5608
"2020-10-17","BD","Bangladesh","SEARO",1527,386086,15,5623
"2020-10-18","BD","Bangladesh","SEARO",1209,387295,23,5646
"2020-10-19","BD","Bangladesh","SEARO",1274,388569,14,5660
"2020-10-20","BD","Bangladesh","SEARO",1637,390206,21,5681
"2020-10-21","BD","Bangladesh","SEARO",1380,391586,18,5699
"2020-10-22","BD","Bangladesh","SEARO",1545,393131,24,5723
"2020-10-23","BD","Bangladesh","SEARO",1696,394827,24,5747
"2020-10-24","BD","Bangladesh","SEARO",1586,396413,14,5761
"2020-10-25","BD","Bangladesh","SEARO",1094,397507,19,5780
"2020-10-26","BD","Bangladesh","SEARO",1308,398815,23,5803
"2020-10-27","BD","Bangladesh","SEARO",1436,400251,15,5818
"2020-10-28","BD","Bangladesh","SEARO",1335,401586,20,5838
"2020-10-29","BD","Bangladesh","SEARO",1493,403079,23,5861
"2020-10-30","BD","Bangladesh","SEARO",1681,404760,25,5886
"2020-10-31","BD","Bangladesh","SEARO",1604,406364,19,5905
"2020-11-01","BD","Bangladesh","SEARO",1320,407684,18,5923
"2020-11-02","BD","Bangladesh","SEARO",1568,409252,18,5941
"2020-11-03","BD","Bangladesh","SEARO",1736,410988,25,5966
"2020-11-04","BD","Bangladesh","SEARO",1659,412647,17,5983
"2020-11-05","BD","Bangladesh","SEARO",1517,414164,21,6004
"2020-11-06","BD","Bangladesh","SEARO",1842,416006,17,6021
"2020-11-07","BD","Bangladesh","SEARO",1469,417475,15,6036
"2020-11-08","BD","Bangladesh","SEARO",1289,418764,13,6049
"2020-11-09","BD","Bangladesh","SEARO",1474,420238,18,6067
"2020-11-10","BD","Bangladesh","SEARO",1683,421921,25,6092
"2020-11-11","BD","Bangladesh","SEARO",1699,423620,16,6108
"2020-11-12","BD","Bangladesh","SEARO",1733,425353,19,6127
"2020-11-13","BD","Bangladesh","SEARO",1845,427198,13,6140
"2020-11-14","BD","Bangladesh","SEARO",1767,428965,19,6159
"2020-11-15","BD","Bangladesh","SEARO",1531,430496,14,6173
"2020-11-16","BD","Bangladesh","SEARO",1837,432333,21,6194
"2020-11-17","BD","Bangladesh","SEARO",2139,434472,21,6215
"2020-11-18","BD","Bangladesh","SEARO",2212,436684,39,6254
"2020-11-19","BD","Bangladesh","SEARO",2111,438795,21,6275
"2020-11-20","BD","Bangladesh","SEARO",2364,441159,30,6305
"2020-11-21","BD","Bangladesh","SEARO",2275,443434,17,6322
"2020-11-22","BD","Bangladesh","SEARO",1847,445281,28,6350
"2020-11-23","BD","Bangladesh","SEARO",2060,447341,38,6388
"2020-11-24","BD","Bangladesh","SEARO",2419,449760,28,6416
"2020-11-25","BD","Bangladesh","SEARO",2230,451990,32,6448
"2020-11-26","BD","Bangladesh","SEARO",2156,454146,39,6487
"2020-11-27","BD","Bangladesh","SEARO",2292,456438,37,6524
"2020-11-28","BD","Bangladesh","SEARO",2273,458711,20,6544
"2020-11-29","BD","Bangladesh","SEARO",1908,460619,36,6580
"2020-11-30","BD","Bangladesh","SEARO",1788,462407,29,6609
"2020-12-01","BD","Bangladesh","SEARO",2525,464932,35,6644
"2020-12-02","BD","Bangladesh","SEARO",2293,467225,31,6675
"2020-12-03","BD","Bangladesh","SEARO",2198,469423,38,6713
"2020-12-04","BD","Bangladesh","SEARO",2316,471739,35,6748
"2020-12-05","BD","Bangladesh","SEARO",2252,473991,24,6772
"2020-12-06","BD","Bangladesh","SEARO",1888,475879,35,6807
"2020-12-07","BD","Bangladesh","SEARO",1666,477545,31,6838
"2020-12-08","BD","Bangladesh","SEARO",2198,479743,36,6874
"2020-12-09","BD","Bangladesh","SEARO",2202,481945,32,6906
"2020-12-10","BD","Bangladesh","SEARO",2159,484104,24,6930
"2020-12-11","BD","Bangladesh","SEARO",1861,485965,37,6967
"2020-12-12","BD","Bangladesh","SEARO",1884,487849,19,6986
"2020-01-03","BT","Bhutan","SEARO",0,0,0,0
"2020-01-04","BT","Bhutan","SEARO",0,0,0,0
"2020-01-05","BT","Bhutan","SEARO",0,0,0,0
"2020-01-06","BT","Bhutan","SEARO",0,0,0,0
"2020-01-07","BT","Bhutan","SEARO",0,0,0,0
"2020-01-08","BT","Bhutan","SEARO",0,0,0,0
"2020-01-09","BT","Bhutan","SEARO",0,0,0,0
"2020-01-10","BT","Bhutan","SEARO",0,0,0,0
"2020-01-11","BT","Bhutan","SEARO",0,0,0,0
"2020-01-12","BT","Bhutan","SEARO",0,0,0,0
"2020-01-13","BT","Bhutan","SEARO",0,0,0,0
"2020-01-14","BT","Bhutan","SEARO",0,0,0,0
"2020-01-15","BT","Bhutan","SEARO",0,0,0,0
"2020-01-16","BT","Bhutan","SEARO",0,0,0,0
"2020-01-17","BT","Bhutan","SEARO",0,0,0,0
"2020-01-18","BT","Bhutan","SEARO",0,0,0,0
"2020-01-19","BT","Bhutan","SEARO",0,0,0,0
"2020-01-20","BT","Bhutan","SEARO",0,0,0,0
"2020-01-21","BT","Bhutan","SEARO",0,0,0,0
"2020-01-22","BT","Bhutan","SEARO",0,0,0,0
"2020-01-23","BT","Bhutan","SEARO",0,0,0,0
"2020-01-24","BT","Bhutan","SEARO",0,0,0,0
"2020-01-25","BT","Bhutan","SEARO",0,0,0,0
"2020-01-26","BT","Bhutan","SEARO",0,0,0,0
"2020-01-27","BT","Bhutan","SEARO",0,0,0,0
"2020-01-28","BT","Bhutan","SEARO",0,0,0,0
"2020-01-29","BT","Bhutan","SEARO",0,0,0,0
"2020-01-30","BT","Bhutan","SEARO",0,0,0,0
"2020-01-31","BT","Bhutan","SEARO",0,0,0,0
"2020-02-01","BT","Bhutan","SEARO",0,0,0,0
"2020-02-02","BT","Bhutan","SEARO",0,0,0,0
"2020-02-03","BT","Bhutan","SEARO",0,0,0,0
"2020-02-04","BT","Bhutan","SEARO",0,0,0,0
"2020-02-05","BT","Bhutan","SEARO",0,0,0,0
"2020-02-06","BT","Bhutan","SEARO",0,0,0,0
"2020-02-07","BT","Bhutan","SEARO",0,0,0,0
"2020-02-08","BT","Bhutan","SEARO",0,0,0,0
"2020-02-09","BT","Bhutan","SEARO",0,0,0,0
"2020-02-10","BT","Bhutan","SEARO",0,0,0,0
"2020-02-11","BT","Bhutan","SEARO",0,0,0,0
"2020-02-12","BT","Bhutan","SEARO",0,0,0,0
"2020-02-13","BT","Bhutan","SEARO",0,0,0,0
"2020-02-14","BT","Bhutan","SEARO",0,0,0,0
"2020-02-15","BT","Bhutan","SEARO",0,0,0,0
"2020-02-16","BT","Bhutan","SEARO",0,0,0,0
"2020-02-17","BT","Bhutan","SEARO",0,0,0,0
"2020-02-18","BT","Bhutan","SEARO",0,0,0,0
"2020-02-19","BT","Bhutan","SEARO",0,0,0,0
"2020-02-20","BT","Bhutan","SEARO",0,0,0,0
"2020-02-21","BT","Bhutan","SEARO",0,0,0,0
"2020-02-22","BT","Bhutan","SEARO",0,0,0,0
"2020-02-23","BT","Bhutan","SEARO",0,0,0,0
"2020-02-24","BT","Bhutan","SEARO",0,0,0,0
"2020-02-25","BT","Bhutan","SEARO",0,0,0,0
"2020-02-26","BT","Bhutan","SEARO",0,0,0,0
"2020-02-27","BT","Bhutan","SEARO",0,0,0,0
"2020-02-28","BT","Bhutan","SEARO",0,0,0,0
"2020-02-29","BT","Bhutan","SEARO",0,0,0,0
"2020-03-01","BT","Bhutan","SEARO",0,0,0,0
"2020-03-02","BT","Bhutan","SEARO",0,0,0,0
"2020-03-03","BT","Bhutan","SEARO",0,0,0,0
"2020-03-04","BT","Bhutan","SEARO",0,0,0,0
"2020-03-05","BT","Bhutan","SEARO",0,0,0,0
"2020-03-06","BT","Bhutan","SEARO",1,1,0,0
"2020-03-07","BT","Bhutan","SEARO",0,1,0,0
"2020-03-08","BT","Bhutan","SEARO",0,1,0,0
"2020-03-09","BT","Bhutan","SEARO",0,1,0,0
"2020-03-10","BT","Bhutan","SEARO",0,1,0,0
"2020-03-11","BT","Bhutan","SEARO",0,1,0,0
"2020-03-12","BT","Bhutan","SEARO",0,1,0,0
"2020-03-13","BT","Bhutan","SEARO",0,1,0,0
"2020-03-14","BT","Bhutan","SEARO",0,1,0,0
"2020-03-15","BT","Bhutan","SEARO",0,1,0,0
"2020-03-16","BT","Bhutan","SEARO",0,1,0,0
"2020-03-17","BT","Bhutan","SEARO",0,1,0,0
"2020-03-18","BT","Bhutan","SEARO",0,1,0,0
"2020-03-19","BT","Bhutan","SEARO",1,2,0,0
"2020-03-20","BT","Bhutan","SEARO",0,2,0,0
"2020-03-21","BT","Bhutan","SEARO",0,2,0,0
"2020-03-22","BT","Bhutan","SEARO",0,2,0,0
"2020-03-23","BT","Bhutan","SEARO",0,2,0,0
"2020-03-24","BT","Bhutan","SEARO",0,2,0,0
"2020-03-25","BT","Bhutan","SEARO",0,2,0,0
"2020-03-26","BT","Bhutan","SEARO",1,3,0,0
"2020-03-27","BT","Bhutan","SEARO",0,3,0,0
"2020-03-28","BT","Bhutan","SEARO",0,3,0,0
